participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
d3df5afa,A,No Instructions,1,block1,high_noise,1,loss,8649,1,1,1
d3df5afa,A,No Instructions,2,block1,high_noise,1,win,1868,1,1,0
d3df5afa,A,No Instructions,3,block1,high_noise,1,loss,3864,1,1,1
d3df5afa,A,No Instructions,4,block1,high_noise,0,win,1277,0,1,1
d3df5afa,A,No Instructions,5,block1,high_noise,0,loss,2095,0,1,0
d3df5afa,A,No Instructions,6,block1,high_noise,0,win,3488,0,1,1
d3df5afa,A,No Instructions,7,block1,high_noise,1,win,1896,1,1,0
d3df5afa,A,No Instructions,8,block1,high_noise,0,loss,2541,0,1,0
d3df5afa,A,No Instructions,9,block1,high_noise,0,loss,1239,0,1,0
d3df5afa,A,No Instructions,10,block1,high_noise,1,loss,1218,1,1,1
d3df5afa,A,No Instructions,11,block1,high_noise,1,loss,517,0,0,0
d3df5afa,A,No Instructions,12,block1,high_noise,1,win,698,0,0,1
d3df5afa,A,No Instructions,13,block1,high_noise,1,loss,1245,1,1,1
d3df5afa,A,No Instructions,14,block1,high_noise,1,loss,914,1,1,1
d3df5afa,A,No Instructions,15,block1,high_noise,0,loss,719,0,1,0
d3df5afa,A,No Instructions,16,block1,high_noise,1,loss,238,1,1,1
d3df5afa,A,No Instructions,17,block1,high_noise,0,loss,192,0,1,0
d3df5afa,A,No Instructions,18,block1,high_noise,0,loss,828,0,1,0
d3df5afa,A,No Instructions,19,block1,high_noise,1,win,101,1,1,0
d3df5afa,A,No Instructions,20,block1,high_noise,1,loss,1496,1,1,1
d3df5afa,A,No Instructions,21,block1,high_noise,0,win,171,1,0,0
d3df5afa,A,No Instructions,22,block1,high_noise,1,win,423,0,0,1
d3df5afa,A,No Instructions,23,block1,high_noise,0,loss,249,1,0,1
d3df5afa,A,No Instructions,24,block1,high_noise,1,loss,201,0,0,0
d3df5afa,A,No Instructions,25,block1,high_noise,0,loss,341,1,0,1
d3df5afa,A,No Instructions,26,block1,high_noise,0,win,491,1,0,0
d3df5afa,A,No Instructions,27,block1,high_noise,1,loss,679,0,0,0
d3df5afa,A,No Instructions,28,block1,high_noise,1,loss,567,0,0,0
d3df5afa,A,No Instructions,29,block1,high_noise,0,win,443,1,0,0
d3df5afa,A,No Instructions,30,block1,high_noise,0,win,752,1,0,0
d3df5afa,A,No Instructions,31,block1,high_noise,1,loss,1955,0,0,0
d3df5afa,A,No Instructions,32,block1,high_noise,0,win,543,1,0,0
d3df5afa,A,No Instructions,33,block1,high_noise,0,win,549,1,0,0
d3df5afa,A,No Instructions,34,block1,high_noise,0,loss,603,1,0,1
d3df5afa,A,No Instructions,35,block1,high_noise,0,loss,893,0,1,0
d3df5afa,A,No Instructions,36,block1,high_noise,0,loss,1266,0,1,0
