participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback
390371f9,A,No Instructions,1,block1,medium_noise,0,loss,2630,0,1,0
390371f9,A,No Instructions,2,block1,medium_noise,0,loss,2381,0,1,0
390371f9,A,No Instructions,3,block1,medium_noise,0,loss,1547,0,1,0
390371f9,A,No Instructions,4,block1,medium_noise,1,loss,1214,1,1,1
390371f9,A,No Instructions,5,block1,medium_noise,0,loss,2563,0,1,0
390371f9,A,No Instructions,6,block1,medium_noise,0,loss,1646,0,1,0
390371f9,A,No Instructions,7,block1,medium_noise,0,loss,906,0,1,0
390371f9,A,No Instructions,8,block1,medium_noise,0,loss,917,0,1,0
390371f9,A,No Instructions,9,block1,medium_noise,0,loss,857,0,1,0
390371f9,A,No Instructions,10,block1,medium_noise,0,loss,687,0,1,0
390371f9,A,No Instructions,11,block1,medium_noise,0,loss,1084,0,1,0
390371f9,A,No Instructions,12,block1,medium_noise,0,loss,490,0,1,0
390371f9,A,No Instructions,13,block1,medium_noise,0,loss,507,0,1,0
390371f9,A,No Instructions,14,block1,medium_noise,0,loss,672,0,1,0
390371f9,A,No Instructions,15,block1,medium_noise,0,loss,540,0,1,0
390371f9,A,No Instructions,16,block1,medium_noise,0,loss,448,0,1,0
390371f9,A,No Instructions,17,block1,medium_noise,0,win,582,1,0,0
390371f9,A,No Instructions,18,block1,medium_noise,0,win,1031,1,0,0
390371f9,A,No Instructions,19,block1,medium_noise,0,loss,444,0,1,0
390371f9,A,No Instructions,20,block1,medium_noise,0,loss,546,0,1,0
390371f9,A,No Instructions,21,block1,medium_noise,0,win,453,0,1,1
390371f9,A,No Instructions,22,block1,medium_noise,0,win,432,0,1,1
390371f9,A,No Instructions,23,block1,medium_noise,0,loss,524,0,1,0
390371f9,A,No Instructions,24,block1,medium_noise,0,loss,460,0,1,0
390371f9,A,No Instructions,25,block1,medium_noise,0,loss,381,0,1,0
390371f9,A,No Instructions,26,block1,medium_noise,0,loss,480,0,1,0
390371f9,A,No Instructions,27,block1,medium_noise,0,loss,613,0,1,0
390371f9,A,No Instructions,28,block1,medium_noise,0,loss,606,0,1,0
390371f9,A,No Instructions,29,block1,medium_noise,0,loss,665,0,1,0
390371f9,A,No Instructions,30,block1,medium_noise,0,loss,462,0,1,0
390371f9,A,No Instructions,31,block1,medium_noise,0,win,498,0,1,1
390371f9,A,No Instructions,32,block1,medium_noise,0,win,639,0,1,1
390371f9,A,No Instructions,33,block1,medium_noise,0,win,475,1,0,0
390371f9,A,No Instructions,34,block1,medium_noise,0,win,509,1,0,0
390371f9,A,No Instructions,35,block1,medium_noise,0,win,605,1,0,0
390371f9,A,No Instructions,36,block1,medium_noise,0,win,405,1,0,0
390371f9,A,No Instructions,37,block1,medium_noise,0,win,595,1,0,0
390371f9,A,No Instructions,38,block1,medium_noise,0,win,588,1,0,0
390371f9,A,No Instructions,39,block1,medium_noise,0,win,466,1,0,0
390371f9,A,No Instructions,40,block1,medium_noise,0,win,348,1,0,0
